,abs_file_path,answer
11907,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2004/1421116092418952728.html,INVALID_REQUEST_ERROR
11908,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2004/14211293211377391385.html,NOT LABOR RELATED
11909,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2004/14211314071761403059.html,NOT LABOR RELATED
11910,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2004/1421132304283000089.html,NOT LABOR RELATED
11911,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2004/14211976071196485996.html,NOT LABOR RELATED
11912,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2004/14211992881379133185.html,INVALID_REQUEST_ERROR
11913,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2004/14212006571377688641.html,NOT LABOR RELATED
11914,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2004/14212023812077809291.html,NOT LABOR RELATED
11915,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2004/1421202940890407006.html,NOT LABOR RELATED
11916,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2004/1421204951988320787.html,INVALID_REQUEST_ERROR
11917,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2004/14212145521763211776.html,NOT LABOR RELATED
11918,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2004/14212155471965928166.html,NOT LABOR RELATED
11919,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2004/14212167861128110790.html,SERVICE_UNAVAILABLE_ERROR
11920,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2004/14212184751405346370.html,NOT LABOR RELATED
11921,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2004/1421221354542660721.html,INVALID_REQUEST_ERROR
11922,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2004/14217154371771819723.html,NOT LABOR RELATED
11923,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2004/14217174871278402636.html,LABOR RELATED
11924,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2004/1421720492512780149.html,LABOR RELATED
11925,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2004/1421732350715228623.html,NOT LABOR RELATED
11926,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2004/1421735006125463446.html,NOT LABOR RELATED
11927,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2004/14217366841901559331.html,INVALID_REQUEST_ERROR
11928,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2004/1421807243525020767.html,NOT LABOR RELATED
11929,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2004/14218205092127373179.html,NOT LABOR RELATED
11930,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2004/14218248111386576255.html,INVALID_REQUEST_ERROR
11931,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2004/1421826696189529605.html,INVALID_REQUEST_ERROR
11932,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2004/1421888241282719191.html,INVALID_REQUEST_ERROR
11933,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2004/1421890012619437560.html,NOT LABOR RELATED
11934,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2004/1421891187211550925.html,NOT LABOR RELATED
11935,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2004/1421892462193887146.html,NOT LABOR RELATED
11936,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2004/14219129031400083071.html,INVALID_REQUEST_ERROR
11937,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2004/142197315788842949.html,NOT LABOR RELATED
11938,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2004/1421974138278900419.html,LABOR RELATED
11939,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2004/14219753891318133832.html,NOT LABOR RELATED
11940,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2004/1421975790139624890.html,NOT LABOR RELATED
11941,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2004/14219765071071698601.html,NOT LABOR RELATED
11942,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2004/1421990775772385171.html,NOT LABOR RELATED
11943,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2004/142199169517276232.html,NOT LABOR RELATED
11944,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2004/1421992726141920753.html,NOT LABOR RELATED
11945,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2004/1421994707400310346.html,NOT LABOR RELATED
11946,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2004/14222376941785959580.html,INVALID_REQUEST_ERROR
11947,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2004/14223194521196275608.html,INVALID_REQUEST_ERROR
11948,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2004/14223205211079700698.html,NOT LABOR RELATED
11949,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2004/1422326217605181322.html,NOT LABOR RELATED
11950,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2004/14223393911159705875.html,NOT LABOR RELATED
11951,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2004/1422340461831242573.html,NOT LABOR RELATED
11952,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2004/1422341459568307451.html,NOT LABOR RELATED
11953,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2004/14224913091729551666.html,NOT LABOR RELATED
11954,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2004/14224925311784123744.html,NOT LABOR RELATED
11955,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2004/14224942161215170766.html,NOT LABOR RELATED
11956,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2004/14228416261580044957.html,NOT LABOR RELATED
11957,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1222907179915870301.html,NOT LABOR RELATED
11958,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1222992743151767325.html,INVALID_REQUEST_ERROR
11959,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1227167180655020334.html,NOT LABOR RELATED
11960,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/12332778921203511929.html,INVALID_REQUEST_ERROR
11961,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1233714259466245901.html,INVALID_REQUEST_ERROR
11962,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1233898408921898610.html,INVALID_REQUEST_ERROR
11963,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1234145852359118373.html,NOT LABOR RELATED
11964,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1234156435976680387.html,INVALID_REQUEST_ERROR
11965,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/12343118551930668723.html,INVALID_REQUEST_ERROR
11966,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1234313824230660737.html,NOT LABOR RELATED
11967,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/12343151501500367075.html,NOT LABOR RELATED
11968,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1234317334864334149.html,NOT LABOR RELATED
11969,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1234318844736173855.html,NOT LABOR RELATED
11970,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/12343320661967563007.html,NOT LABOR RELATED
11971,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1234333531184512857.html,NOT LABOR RELATED
11972,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1234334515995715638.html,NOT LABOR RELATED
11973,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/12343360071075007653.html,NOT LABOR RELATED
11974,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/12343386941670182440.html,LABOR RELATED
11975,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/123440283935400106.html,NOT LABOR RELATED
11976,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/12344071321681997445.html,NOT LABOR RELATED
11977,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1234423884197828431.html,NOT LABOR RELATED
11978,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1234426961942861570.html,NOT LABOR RELATED
11979,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1234502602409763768.html,NOT LABOR RELATED
11980,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1234743546208625335.html,NOT LABOR RELATED
11981,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1234745182676828128.html,INVALID_REQUEST_ERROR
11982,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1234750535200321379.html,NOT LABOR RELATED
11983,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/12347609111568619995.html,NOT LABOR RELATED
11984,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1235368274456597006.html,INVALID_REQUEST_ERROR
11985,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1235369816397668022.html,NOT LABOR RELATED
11986,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1235373081171284898.html,NOT LABOR RELATED
11987,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1235435004238596518.html,SERVICE_UNAVAILABLE_ERROR
11988,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/12354391742080542816.html,NOT LABOR RELATED
11989,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/12354465652032080264.html,LABOR RELATED
11990,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/12354528511576179223.html,NOT LABOR RELATED
11991,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1235462387402342527.html,NOT LABOR RELATED
11992,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/12355211071694271184.html,NOT LABOR RELATED
11993,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1235607733390390.html,INVALID_REQUEST_ERROR
11994,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/12356964032090650201.html,NOT LABOR RELATED
11995,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/12360417111870652147.html,NOT LABOR RELATED
11996,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/12500646281674435255.html,LABOR RELATED
11997,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/12566296411745125597.html,INVALID_REQUEST_ERROR
11998,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/12761331371631605690.html,LABOR RELATED
11999,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1276134068259070430.html,LABOR RELATED
12000,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/12761348391238255192.html,NOT LABOR RELATED
12001,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1276136002208465549.html,LABOR RELATED
12002,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/12761417182078952215.html,LABOR RELATED
12003,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/12761476121568589628.html,NOT LABOR RELATED
12004,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1276148712702596803.html,NOT LABOR RELATED
12005,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/12761498701142740591.html,LABOR RELATED
12006,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1276150640572994450.html,NOT LABOR RELATED
12007,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/12761522931150484745.html,NOT LABOR RELATED
12008,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1276155353831681816.html,NOT LABOR RELATED
12009,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1276645406838757988.html,NOT LABOR RELATED
12010,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1276647783691093259.html,NOT LABOR RELATED
12011,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/12766496571380921403.html,NOT LABOR RELATED
12012,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1276651607533644629.html,LABOR RELATED
12013,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/12766525821052525346.html,NOT LABOR RELATED
12014,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1276654088455432009.html,NOT LABOR RELATED
12015,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/12766567861641181772.html,NOT LABOR RELATED
12016,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/12766578341512295357.html,NOT LABOR RELATED
12017,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/12766645381375626635.html,NOT LABOR RELATED
12018,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1276672912204410452.html,NOT LABOR RELATED
12019,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/12767343081020579697.html,NOT LABOR RELATED
12020,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1276751178681550009.html,NOT LABOR RELATED
12021,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/12767525762117590420.html,NOT LABOR RELATED
12022,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/12767529871789203475.html,NOT LABOR RELATED
12023,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1276753267607118886.html,NOT LABOR RELATED
12024,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/12767541941726718047.html,NOT LABOR RELATED
12025,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1276754926802856194.html,NOT LABOR RELATED
12026,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1276759330427222059.html,NOT LABOR RELATED
12027,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1276822454488637337.html,NOT LABOR RELATED
12028,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/12768265971759385813.html,NOT LABOR RELATED
12029,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/13019693831026356124.html,LABOR RELATED
12030,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/13020688821151549504.html,LABOR RELATED
12031,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/13020702811289308477.html,LABOR RELATED
12032,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1302071158767307773.html,NOT LABOR RELATED
12033,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/130214309026417753.html,NOT LABOR RELATED
12034,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/13022502511247318007.html,LABOR RELATED
12035,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1302490708459227418.html,NOT LABOR RELATED
12036,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/130266119594113131.html,NOT LABOR RELATED
12037,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/13026771771669033333.html,INVALID_REQUEST_ERROR
12038,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/13038693691759499154.html,NOT LABOR RELATED
12039,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/13052503701359244149.html,LABOR RELATED
12040,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1305510210997266796.html,NOT LABOR RELATED
12041,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/13055139391253642998.html,NOT LABOR RELATED
12042,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1305523838307244186.html,NOT LABOR RELATED
12043,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1305525102646386291.html,LABOR RELATED
12044,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1305525394296974963.html,NOT LABOR RELATED
12045,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/130552620551994772.html,NOT LABOR RELATED
12046,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1305527212356986669.html,INVALID_REQUEST_ERROR
12047,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/13093069321243051099.html,LABOR RELATED
12048,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/13093096011690729555.html,NOT LABOR RELATED
12049,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/13099202041392181761.html,NOT LABOR RELATED
12050,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1414374466374874404.html,NOT LABOR RELATED
12051,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1414397795831503657.html,NOT LABOR RELATED
12052,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1414465195551069579.html,NOT LABOR RELATED
12053,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/14145630651672255963.html,INVALID_REQUEST_ERROR
12054,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1414650380741272150.html,NOT LABOR RELATED
12055,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/14150681701308944253.html,NOT LABOR RELATED
12056,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1415084981243179993.html,NOT LABOR RELATED
12057,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1415151904501333897.html,NOT LABOR RELATED
12058,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1415254235655237522.html,INVALID_REQUEST_ERROR
12059,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/14152548681985921070.html,NOT LABOR RELATED
12060,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/14152603361469575815.html,NOT LABOR RELATED
12061,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/14156851051356146635.html,NOT LABOR RELATED
12062,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1415685545412335312.html,NOT LABOR RELATED
12063,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1415686821259470855.html,NOT LABOR RELATED
12064,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/14156875271928604847.html,NOT LABOR RELATED
12065,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/1415770934456615050.html,SERVICE_UNAVAILABLE_ERROR
12066,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/14164697061328356226.html,NOT LABOR RELATED
12067,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/14377007251349307694.html,NOT LABOR RELATED
12068,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/a45475a11ec72b843d74959b60fd7bd645b50864a24e3.html,INVALID_REQUEST_ERROR
12069,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/a45475a11ec72b843d74959b60fd7bd6460959036ce74.html,NOT LABOR RELATED
12070,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/a45475a11ec72b843d74959b60fd7bd6460a94dd06118.html,INVALID_REQUEST_ERROR
12071,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/a45475a11ec72b843d74959b60fd7bd6460a95f0d0279.html,NOT LABOR RELATED
12072,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/a45475a11ec72b843d74959b60fd7bd6460aa6d0d3ebc.html,NOT LABOR RELATED
12073,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/a45475a11ec72b843d74959b60fd7bd6460aac5746ca1.html,NOT LABOR RELATED
12074,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/a45475a11ec72b843d74959b60fd7bd6460ab4997c32e.html,NOT LABOR RELATED
12075,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/a45475a11ec72b843d74959b60fd7bd6460ab9ce37853.html,NOT LABOR RELATED
12076,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/a45475a11ec72b843d74959b60fd7bd6460be8ef609d4.html,NOT LABOR RELATED
12077,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/a45475a11ec72b843d74959b60fd7bd6460bea2909d6b.html,INVALID_REQUEST_ERROR
12078,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/a45475a11ec72b843d74959b60fd7bd6460bf4f5115cb.html,NOT LABOR RELATED
12079,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2005/a45475a11ec72b843d74959b60fd7bd6460c098996e1f.html,NOT LABOR RELATED
